Latitud,Longitud,Fecha,Hora,FP_TI4,FP_TI5,FP_POWER,FP_CONFIDENCE,SCAN,TRACK
-14.30777,-53.31192,2023-08-13,17:45,334.36,306.19,7.2,55,0.38,0.59
-14.30707,-53.30836,2023-08-13,17:45,341.09,306.16,6.84,55,0.38,0.59
-14.30636,-53.30479,2023-08-13,17:45,338.7,306.19,6.84,55,0.38,0.59
-14.35287,-53.22497,2023-08-13,17:45,367.0,304.83,21.27,90,0.38,0.59
-14.3035,-53.29037,2023-08-13,17:45,367.0,310.25,14.86,90,0.38,0.59
-14.35146,-53.21768,2023-08-13,17:45,367.0,308.38,41.46,90,0.39,0.59
-14.35836,-53.22409,2023-08-13,17:45,330.54,299.52,21.27,55,0.38,0.59
-14.35765,-53.2204,2023-08-13,17:45,337.69,299.75,21.27,55,0.38,0.59
-14.34837,-53.2284,2023-08-13,17:45,330.12,303.07,11.8,55,0.38,0.59
-14.3146,-53.31794,2023-08-13,17:45,347.95,301.96,8.23,55,0.38,0.59
-14.34764,-53.2248,2023-08-13,17:45,335.69,302.94,23.22,55,0.38,0.59
-14.34691,-53.22119,2023-08-13,17:45,342.36,303.59,23.22,55,0.38,0.59
-14.3118,-53.30378,2023-08-13,17:45,341.45,305.78,13.03,55,0.38,0.59
-14.35239,-53.22024,2023-08-13,17:45,350.27,318.4,23.22,55,0.38,0.59
-14.35092,-53.21294,2023-08-13,17:45,350.4,303.48,29.1,55,0.38,0.59
-14.31036,-53.29652,2023-08-13,17:45,340.88,304.18,4.53,55,0.38,0.59
-14.35312,-53.22387,2023-08-13,17:45,367.0,305.85,23.22,90,0.38,0.59
-14.31391,-53.31445,2023-08-13,17:45,367.0,309.07,22.92,90,0.38,0.59
-14.35165,-53.21658,2023-08-13,17:45,367.0,309.27,29.1,90,0.38,0.59
-14.35861,-53.22298,2023-08-13,17:45,334.88,300.03,5.73,55,0.38,0.59
-14.31321,-53.31092,2023-08-13,17:45,367.0,308.73,22.92,90,0.38,0.59
-14.34652,-53.1347,2023-08-13,17:45,335.96,293.79,5.39,55,0.39,0.59
-14.35389,-53.02888,2023-08-13,17:45,332.47,299.8,1.83,55,0.4,0.6
-14.31251,-53.30737,2023-08-13,17:45,367.0,308.13,13.03,90,0.38,0.59
-15.00453,-55.96402,2023-08-13,17:45,343.11,268.09,8.9,55,0.5,0.49
-14.31108,-53.30015,2023-08-13,17:45,367.0,307.6,4.53,90,0.38,0.59
-14.29709,-52.06572,2023-08-13,17:45,333.33,300.3,1.9,55,0.46,0.63
-14.31159,-52.10725,2023-08-13,17:45,332.55,300.95,3.66,55,0.46,0.63
-14.33157,-53.31831,2023-08-13,17:45,346.3,306.27,11.24,55,0.38,0.59
-14.31743,-52.10603,2023-08-13,17:45,341.2,302.46,3.66,55,0.46,0.63
-14.33227,-53.32184,2023-08-13,17:45,367.0,305.43,7.58,90,0.38,0.59
-16.81864,-54.16531,2023-08-13,17:45,333.06,281.03,6.8,55,0.6,0.53
-19.41227,-63.52504,2023-08-13,17:45,327.52,297.66,2.02,55,0.4,0.37
-17.61757,-52.70863,2023-08-13,17:45,332.14,297.39,6.55,55,0.36,0.57
-14.34455,-53.32707,2023-08-13,17:45,356.29,303.28,8.14,55,0.38,0.59
-17.62209,-52.70374,2023-08-13,17:45,347.04,293.87,13.04,55,0.36,0.57
-14.34386,-53.32353,2023-08-13,17:45,341.37,304.87,10.91,55,0.38,0.59
-17.62283,-52.70733,2023-08-13,17:45,367.0,298.9,6.55,90,0.36,0.57
-22.31527,-68.883,2023-08-13,17:45,342.44,304.37,8.19,55,0.55,0.51
-14.339,-53.29873,2023-08-13,17:45,334.13,301.65,6.65,55,0.38,0.59
-13.25975,-54.24701,2023-08-13,17:45,367.0,304.31,23.41,90,0.35,0.56
-14.33971,-53.30235,2023-08-13,17:45,367.0,302.93,6.65,90,0.38,0.59
-13.26035,-54.25019,2023-08-13,17:45,355.47,313.06,23.41,55,0.35,0.56
-13.26094,-54.25337,2023-08-13,17:45,356.21,307.43,16.95,55,0.35,0.56
-14.35136,-53.33313,2023-08-13,17:45,355.97,304.33,15.97,55,0.38,0.59
-13.26154,-54.25653,2023-08-13,17:45,356.44,307.09,16.95,55,0.34,0.56
-14.35001,-53.32619,2023-08-13,17:45,346.44,301.11,17.18,55,0.38,0.59
-13.25513,-54.25112,2023-08-13,17:45,367.0,294.52,23.41,90,0.35,0.56
-13.25572,-54.2543,2023-08-13,17:45,367.0,304.66,16.95,90,0.35,0.56
-14.3466,-53.30877,2023-08-13,17:45,344.26,294.49,6.37,55,0.38,0.59
-13.25632,-54.25748,2023-08-13,17:45,367.0,302.3,16.95,90,0.34,0.56
-14.30422,-53.29399,2023-08-13,17:45,348.46,306.16,14.86,55,0.38,0.59
-13.21301,-54.4528,2023-08-13,17:45,335.18,299.0,2.38,55,0.34,0.56
-14.34455,-53.29829,2023-08-13,17:45,341.68,296.3,7.05,55,0.38,0.59
-15.60016,-71.71411,2023-08-13,17:45,367.0,302.83,17.87,90,0.35,0.56
-14.34386,-53.29473,2023-08-13,17:45,342.63,296.08,5.53,55,0.38,0.59
-8.54117,-54.69732,2023-08-13,17:47,357.27,280.47,11.34,15,0.39,0.59
-9.24128,-57.75657,2023-08-13,17:47,331.03,292.86,3.0,55,0.48,0.48
-8.57735,-54.70931,2023-08-13,17:47,332.32,269.11,4.13,55,0.39,0.59
-8.54447,-54.71551,2023-08-13,17:47,367.0,295.19,30.42,90,0.39,0.59
-8.54051,-54.69368,2023-08-13,17:47,337.98,276.14,8.88,55,0.39,0.59
-8.54251,-54.70467,2023-08-13,17:47,348.85,288.16,21.97,55,0.39,0.59
-8.54317,-54.70832,2023-08-13,17:47,343.02,290.61,21.97,55,0.39,0.59
-8.54383,-54.71194,2023-08-13,17:47,349.8,292.91,30.42,55,0.39,0.59
-8.54184,-54.701,2023-08-13,17:47,357.24,285.78,11.34,15,0.39,0.59
-8.53436,-54.69107,2023-08-13,17:47,354.35,271.37,8.88,55,0.39,0.59
-8.53502,-54.69471,2023-08-13,17:47,345.4,275.46,8.88,55,0.39,0.59
-8.53568,-54.69832,2023-08-13,17:47,348.99,279.53,11.34,55,0.39,0.59
-8.53633,-54.70193,2023-08-13,17:47,354.05,281.98,11.34,55,0.39,0.59
-8.53765,-54.70918,2023-08-13,17:47,356.41,292.11,21.97,55,0.39,0.59
-8.53832,-54.71282,2023-08-13,17:47,355.77,288.89,30.42,55,0.39,0.59
-8.53898,-54.71645,2023-08-13,17:47,352.17,288.9,30.42,55,0.39,0.59
-8.53963,-54.72006,2023-08-13,17:47,351.15,287.23,96.59,55,0.39,0.59
-8.53235,-54.68002,2023-08-13,17:47,357.38,264.67,20.7,15,0.39,0.59
-8.53302,-54.6837,2023-08-13,17:47,357.43,267.54,20.98,15,0.39,0.59
-8.53369,-54.6874,2023-08-13,17:47,357.38,272.47,20.98,15,0.39,0.59
-8.53699,-54.70554,2023-08-13,17:47,357.43,284.36,21.97,15,0.39,0.59
-8.52552,-54.67376,2023-08-13,17:47,351.65,271.61,15.96,55,0.39,0.59
-8.52685,-54.68104,2023-08-13,17:47,353.86,269.65,23.2,55,0.39,0.59
-8.52752,-54.6847,2023-08-13,17:47,346.93,266.92,9.23,55,0.39,0.59
-8.52819,-54.68837,2023-08-13,17:47,347.08,268.56,9.23,55,0.39,0.59
-8.52886,-54.69207,2023-08-13,17:47,355.96,271.63,14.86,55,0.39,0.59
-8.53019,-54.69934,2023-08-13,17:47,343.74,277.92,11.85,55,0.39,0.59
-8.53283,-54.71379,2023-08-13,17:47,351.73,284.48,8.2,55,0.39,0.59
-8.53349,-54.71741,2023-08-13,17:47,340.79,283.67,8.2,55,0.39,0.59
-8.52619,-54.6774,2023-08-13,17:47,357.55,275.77,23.2,15,0.39,0.59
-8.52953,-54.69574,2023-08-13,17:47,357.6,280.04,14.86,15,0.39,0.59
-8.53216,-54.71017,2023-08-13,17:47,357.6,283.06,17.5,15,0.39,0.59
-8.51399,-54.64178,2023-08-13,17:47,367.0,293.18,18.57,90,0.39,0.6
-8.51466,-54.64548,2023-08-13,17:47,367.0,291.69,18.57,90,0.39,0.6
-8.52003,-54.67481,2023-08-13,17:47,342.81,274.61,15.96,55,0.39,0.59
-8.5207,-54.67849,2023-08-13,17:47,346.0,274.5,23.2,55,0.39,0.59
-8.52137,-54.68214,2023-08-13,17:47,354.87,276.19,23.2,55,0.39,0.59
-8.52204,-54.68578,2023-08-13,17:47,349.94,274.5,9.23,55,0.39,0.59
-8.49815,-54.67675,2023-08-13,17:47,367.0,301.62,130.7,90,0.39,0.6
-11.2301,-59.24178,2023-08-13,17:47,337.85,294.84,14.33,55,0.54,0.42
-12.9643,-75.47584,2023-08-13,17:47,367.0,303.47,28.97,90,0.57,0.69
-12.96469,-75.47948,2023-08-13,17:47,352.97,304.42,28.97,55,0.57,0.69
-12.96303,-75.47741,2023-08-13,17:47,367.0,313.93,53.33,90,0.57,0.69
-12.96343,-75.48093,2023-08-13,17:47,332.97,299.08,19.34,55,0.57,0.69
-9.36062,-57.72416,2023-08-13,17:47,353.88,283.41,11.23,55,0.48,0.48
-9.35985,-57.7198,2023-08-13,17:47,357.05,285.71,30.32,15,0.48,0.48
-9.35466,-57.71618,2023-08-13,17:47,328.16,277.47,7.82,55,0.48,0.48
-9.35622,-57.72504,2023-08-13,17:47,332.7,283.5,8.44,55,0.48,0.48
-9.35543,-57.72059,2023-08-13,17:47,357.0,283.71,7.82,15,0.48,0.48
-9.23612,-57.07391,2023-08-13,17:47,328.15,302.59,4.4,15,0.53,0.5
-9.35024,-57.71698,2023-08-13,17:47,338.2,279.28,7.82,55,0.48,0.48
-9.35102,-57.7214,2023-08-13,17:47,327.21,282.87,7.82,55,0.48,0.48
-9.36081,-57.71873,2023-08-13,17:47,347.13,281.52,7.53,55,0.48,0.48
-8.51047,-54.68218,2023-08-13,17:47,344.04,286.25,6.93,55,0.39,0.6
-8.51112,-54.68586,2023-08-13,17:47,345.85,280.97,6.93,55,0.39,0.59
-8.51176,-54.6895,2023-08-13,17:47,342.66,276.92,6.91,55,0.39,0.59
-8.51302,-54.69669,2023-08-13,17:47,339.65,276.74,8.73,55,0.39,0.59
-8.51366,-54.70033,2023-08-13,17:47,357.09,277.61,8.73,15,0.39,0.59
-8.5143,-54.70396,2023-08-13,17:47,357.02,277.11,25.18,15,0.39,0.59
-8.49785,-54.64281,2023-08-13,17:47,345.69,298.79,7.88,55,0.4,0.6
-8.4985,-54.64655,2023-08-13,17:47,345.84,298.22,5.77,55,0.39,0.6
-8.49914,-54.65016,2023-08-13,17:47,339.4,296.26,5.77,55,0.39,0.6
-11.7457,-50.31682,2023-08-13,17:47,331.44,285.2,7.64,55,0.66,0.73
-8.50043,-54.65745,2023-08-13,17:47,333.83,291.6,5.94,55,0.39,0.6
-8.50173,-54.66483,2023-08-13,17:47,343.9,292.97,7.84,55,0.39,0.6
-11.7376,-50.31194,2023-08-13,17:47,340.17,294.45,19.03,55,0.66,0.73
-11.73891,-50.31818,2023-08-13,17:47,356.29,292.45,14.89,55,0.66,0.73
-8.50238,-54.6685,2023-08-13,17:47,348.68,296.96,6.96,55,0.39,0.6
-12.99841,-56.8486,2023-08-13,17:47,341.48,299.12,10.45,55,0.47,0.48
-8.50303,-54.67217,2023-08-13,17:47,345.86,296.7,6.96,55,0.39,0.6
-12.99322,-56.8451,2023-08-13,17:47,341.59,300.81,12.58,55,0.47,0.48
-12.99401,-56.84946,2023-08-13,17:47,346.75,302.49,86.63,55,0.47,0.48
-8.50367,-54.67581,2023-08-13,17:47,347.03,295.09,7.22,55,0.39,0.6
-12.98962,-56.85031,2023-08-13,17:47,352.97,302.37,86.63,55,0.47,0.48
-12.99119,-56.85897,2023-08-13,17:47,338.96,305.44,63.96,55,0.47,0.48
-8.50431,-54.67945,2023-08-13,17:47,348.99,291.29,7.22,55,0.39,0.6
-12.98522,-56.85114,2023-08-13,17:47,344.67,298.59,38.2,55,0.47,0.48
-12.98601,-56.85549,2023-08-13,17:47,353.43,298.73,38.2,55,0.47,0.48
-8.50496,-54.68312,2023-08-13,17:47,352.2,286.64,6.93,55,0.39,0.6
-12.99432,-56.84457,2023-08-13,17:47,340.47,299.71,9.27,55,0.47,0.48
-12.99508,-56.84893,2023-08-13,17:47,345.04,302.31,28.78,55,0.47,0.48
-8.5056,-54.68678,2023-08-13,17:47,348.48,279.33,6.93,55,0.39,0.59
-12.99069,-56.84979,2023-08-13,17:47,349.31,301.6,28.78,55,0.47,0.48
-12.99145,-56.85414,2023-08-13,17:47,356.59,309.85,28.78,55,0.47,0.48
-8.50625,-54.69045,2023-08-13,17:47,340.33,274.55,6.91,55,0.39,0.59
-12.9922,-56.85847,2023-08-13,17:47,341.15,308.81,69.56,55,0.47,0.48
-12.98629,-56.85063,2023-08-13,17:47,344.17,299.9,159.66,55,0.47,0.48
-8.50689,-54.6941,2023-08-13,17:47,336.98,273.73,6.91,55,0.39,0.59
-11.73782,-50.31601,2023-08-13,17:47,367.0,294.22,20.59,90,0.66,0.73
-12.9725,-56.87566,2023-08-13,17:47,338.82,300.11,4.75,55,0.47,0.48
-8.50754,-54.69775,2023-08-13,17:47,336.53,273.66,8.73,55,0.39,0.59
-11.70045,-50.37544,2023-08-13,17:47,331.93,297.46,8.06,55,0.66,0.73
-8.50818,-54.70139,2023-08-13,17:47,335.88,271.92,8.73,55,0.39,0.59
-11.70172,-50.38165,2023-08-13,17:47,333.29,296.36,8.06,55,0.66,0.73
-11.69113,-50.3644,2023-08-13,17:47,332.14,298.64,9.7,55,0.66,0.73
-8.49685,-54.6694,2023-08-13,17:47,367.0,296.19,25.82,90,0.39,0.6
-11.65852,-50.37744,2023-08-13,17:47,327.84,296.45,5.32,55,0.66,0.73
-8.4975,-54.67306,2023-08-13,17:47,367.0,298.86,25.82,90,0.39,0.6
-11.66108,-50.38982,2023-08-13,17:47,329.18,300.25,6.12,15,0.66,0.73
-12.93606,-56.97636,2023-08-13,17:47,339.43,299.55,2.85,55,0.46,0.47
-8.49945,-54.68408,2023-08-13,17:47,367.0,291.4,137.06,90,0.39,0.6
-12.91672,-56.94427,2023-08-13,17:47,330.91,298.91,3.32,55,0.47,0.48
-12.91232,-56.94501,2023-08-13,17:47,351.6,300.71,6.45,55,0.47,0.48
-8.49232,-54.64374,2023-08-13,17:47,335.19,289.73,5.87,55,0.4,0.6
-12.90793,-56.94576,2023-08-13,17:47,338.08,299.12,6.45,55,0.47,0.48
-9.36154,-57.72307,2023-08-13,17:47,336.95,283.8,5.56,55,0.48,0.48
-9.35638,-57.71949,2023-08-13,17:47,355.95,285.02,25.4,55,0.48,0.48
-9.35713,-57.72393,2023-08-13,17:47,354.42,285.19,18.15,55,0.48,0.48
-9.35197,-57.7203,2023-08-13,17:47,325.67,282.62,25.4,55,0.48,0.48
-9.34606,-57.71227,2023-08-13,17:47,343.79,283.85,10.06,55,0.48,0.48
-9.3468,-57.7167,2023-08-13,17:47,350.05,285.23,10.07,55,0.48,0.48
-9.34755,-57.72112,2023-08-13,17:47,331.52,285.96,10.07,55,0.48,0.48
-9.23279,-57.07275,2023-08-13,17:47,328.43,299.62,4.91,15,0.53,0.5
-9.34162,-57.71301,2023-08-13,17:47,325.49,282.49,10.06,55,0.48,0.48
-9.34165,-57.74008,2023-08-13,17:47,336.11,285.65,9.24,55,0.48,0.48
-9.34239,-57.74445,2023-08-13,17:47,345.09,283.9,6.86,55,0.48,0.48
-9.34455,-57.75723,2023-08-13,17:47,325.34,281.96,2.76,55,0.47,0.48
-9.22052,-57.08466,2023-08-13,17:47,353.87,299.6,10.76,55,0.53,0.5
-9.24054,-57.75221,2023-08-13,17:47,327.61,292.25,3.0,55,0.48,0.48
-8.52469,-54.7003,2023-08-13,17:47,343.92,266.66,11.85,55,0.39,0.59
-8.5227,-54.68944,2023-08-13,17:47,356.75,273.58,9.23,15,0.39,0.59
-8.52338,-54.69311,2023-08-13,17:47,356.87,270.45,14.86,15,0.39,0.59
-8.52404,-54.69674,2023-08-13,17:47,356.75,272.6,14.86,15,0.39,0.59
-8.50848,-54.64285,2023-08-13,17:47,335.33,291.76,5.73,55,0.39,0.6
-8.50916,-54.64656,2023-08-13,17:47,355.8,292.76,5.73,55,0.39,0.6
-8.50983,-54.65021,2023-08-13,17:47,347.21,289.52,5.57,55,0.39,0.6
-8.51184,-54.66113,2023-08-13,17:47,336.13,284.69,4.64,55,0.39,0.6
-8.51385,-54.67211,2023-08-13,17:47,338.57,282.71,5.38,55,0.39,0.6
-8.51452,-54.6758,2023-08-13,17:47,339.29,282.6,5.38,55,0.39,0.59
-8.5152,-54.67947,2023-08-13,17:47,342.05,282.26,5.87,55,0.39,0.59
-8.51587,-54.68314,2023-08-13,17:47,342.95,280.18,5.87,55,0.39,0.59
-8.51654,-54.68679,2023-08-13,17:47,340.65,279.03,5.71,55,0.39,0.59
-8.51721,-54.69043,2023-08-13,17:47,342.73,279.27,5.71,55,0.39,0.59
-8.51787,-54.69405,2023-08-13,17:47,349.16,275.52,13.99,55,0.39,0.59
-8.51919,-54.70123,2023-08-13,17:47,338.28,271.01,11.13,55,0.39,0.59
-8.51853,-54.69766,2023-08-13,17:47,357.26,273.2,13.99,15,0.39,0.59
-8.50298,-54.64392,2023-08-13,17:47,341.08,294.97,5.73,55,0.39,0.6
-8.50366,-54.64762,2023-08-13,17:47,344.52,297.02,5.73,55,0.39,0.6
-8.50432,-54.65121,2023-08-13,17:47,339.53,294.41,5.57,55,0.39,0.6
-8.50499,-54.65483,2023-08-13,17:47,340.58,292.31,5.57,55,0.39,0.6
-8.50566,-54.65849,2023-08-13,17:47,337.26,290.2,4.64,55,0.39,0.6
-8.50633,-54.66215,2023-08-13,17:47,340.2,292.31,4.64,55,0.39,0.6
-8.507,-54.66581,2023-08-13,17:47,342.39,291.99,8.18,55,0.39,0.6
-8.50768,-54.66948,2023-08-13,17:47,342.86,290.76,8.18,55,0.39,0.6
-8.50835,-54.67312,2023-08-13,17:47,344.93,293.37,5.38,55,0.39,0.6
-8.50902,-54.67678,2023-08-13,17:47,347.14,292.6,5.38,55,0.39,0.59
-8.50969,-54.68044,2023-08-13,17:47,343.74,289.17,5.87,55,0.39,0.59
-8.51036,-54.6841,2023-08-13,17:47,346.45,284.67,5.87,55,0.39,0.59
-8.51103,-54.68776,2023-08-13,17:47,346.08,280.99,5.71,55,0.39,0.59
-8.51169,-54.69135,2023-08-13,17:47,339.86,278.4,5.71,55,0.39,0.59
-8.51302,-54.69854,2023-08-13,17:47,350.43,278.07,13.99,55,0.39,0.59
-8.51435,-54.7058,2023-08-13,17:47,339.11,272.48,11.13,55,0.39,0.59
-8.51369,-54.70218,2023-08-13,17:47,356.95,281.83,11.13,15,0.39,0.59
-8.49746,-54.64487,2023-08-13,17:47,347.18,300.37,8.04,55,0.39,0.6
-8.49813,-54.64853,2023-08-13,17:47,342.04,297.64,8.04,55,0.39,0.6
-8.50082,-54.66314,2023-08-13,17:47,340.98,290.68,6.58,55,0.39,0.6
-8.5015,-54.6668,2023-08-13,17:47,347.33,295.78,11.39,55,0.39,0.6
-8.50217,-54.67046,2023-08-13,17:47,347.19,296.87,11.39,55,0.39,0.6
-8.50284,-54.6741,2023-08-13,17:47,346.86,295.49,33.29,55,0.39,0.6
-8.50351,-54.67773,2023-08-13,17:47,348.42,292.03,33.29,55,0.39,0.59
-8.50418,-54.68137,2023-08-13,17:47,352.39,288.37,12.32,55,0.39,0.59
-8.50485,-54.68502,2023-08-13,17:47,350.01,281.16,12.32,55,0.39,0.59
-8.50552,-54.68867,2023-08-13,17:47,343.64,275.0,9.13,55,0.39,0.59
-8.49664,-54.67133,2023-08-13,17:47,367.0,298.51,11.39,90,0.39,0.6
-8.49732,-54.675,2023-08-13,17:47,367.0,297.38,33.29,90,0.39,0.6
-8.49867,-54.68232,2023-08-13,17:47,367.0,293.0,12.32,90,0.39,0.59
-8.49462,-54.6604,2023-08-13,17:47,337.15,289.42,6.58,55,0.39,0.6
-8.4953,-54.66408,2023-08-13,17:47,338.88,291.01,6.58,55,0.39,0.6
-8.49597,-54.6677,2023-08-13,17:47,350.64,293.69,11.39,55,0.39,0.6
-8.50069,-54.69326,2023-08-13,17:47,348.35,276.36,9.13,55,0.39,0.59
-8.53211,-54.8639,2023-08-13,17:47,345.45,269.72,6.79,55,0.38,0.59
-8.53277,-54.86747,2023-08-13,17:47,328.54,267.88,2.34,55,0.38,0.59
-8.49934,-54.68597,2023-08-13,17:47,356.81,287.93,12.32,15,0.39,0.59
-8.50001,-54.68961,2023-08-13,17:47,356.85,282.51,9.13,15,0.39,0.59
-8.49046,-54.66866,2023-08-13,17:47,367.0,290.51,17.41,90,0.39,0.6
-8.49114,-54.67233,2023-08-13,17:47,367.0,291.49,17.41,90,0.39,0.6
-8.49182,-54.67601,2023-08-13,17:47,367.0,292.88,134.61,90,0.39,0.6
-8.49584,-54.69777,2023-08-13,17:47,349.18,275.22,27.9,55,0.39,0.59
-8.49317,-54.68332,2023-08-13,17:47,367.0,347.97,413.46,15,0.39,0.59
-8.49384,-54.68694,2023-08-13,17:47,367.0,327.92,413.46,15,0.39,0.59
-8.4945,-54.69055,2023-08-13,17:47,208.0,300.42,87.72,15,0.39,0.59
-8.49517,-54.69416,2023-08-13,17:47,357.6,281.9,87.72,15,0.39,0.59
-8.48632,-54.67704,2023-08-13,17:47,344.28,287.33,134.61,55,0.39,0.6
-8.487,-54.6807,2023-08-13,17:47,357.12,287.91,134.61,15,0.39,0.59
-8.48966,-54.69506,2023-08-13,17:47,357.12,284.08,87.72,15,0.39,0.59
-6.50973,-53.15495,2023-08-13,17:47,340.76,289.24,17.19,55,0.54,0.68
-6.56718,-53.46832,2023-08-13,17:47,349.12,296.91,9.12,55,0.51,0.66
-6.50166,-53.14623,2023-08-13,17:47,346.02,297.42,20.28,55,0.54,0.68
-6.50257,-53.15118,2023-08-13,17:47,355.84,298.42,20.28,55,0.54,0.68
-6.94453,-55.62114,2023-08-13,17:47,367.0,303.45,18.41,90,0.36,0.57
-6.94393,-55.61778,2023-08-13,17:47,354.15,297.63,26.44,55,0.36,0.57
-6.94512,-55.62443,2023-08-13,17:47,352.45,297.21,18.41,55,0.36,0.57
-6.9392,-55.62199,2023-08-13,17:47,367.0,295.66,18.41,90,0.36,0.57
-6.43328,-52.84713,2023-08-13,17:47,333.61,295.34,8.51,55,0.56,0.69
-6.48906,-53.14815,2023-08-13,17:47,344.73,292.04,7.99,55,0.54,0.68
-6.93979,-55.62528,2023-08-13,17:47,340.05,295.52,18.41,55,0.36,0.57
-6.46949,-52.7962,2023-08-13,17:47,342.97,297.9,11.71,55,0.57,0.69
-6.47044,-52.80161,2023-08-13,17:47,331.46,296.69,10.7,55,0.57,0.69
-6.53932,-53.1944,2023-08-13,17:47,340.95,295.49,9.93,55,0.53,0.67
-6.5402,-53.19942,2023-08-13,17:47,330.2,294.94,7.18,55,0.53,0.67
-6.54797,-53.24386,2023-08-13,17:47,346.0,295.7,8.41,55,0.53,0.67
-6.59993,-53.57756,2023-08-13,17:47,367.0,302.25,34.74,90,0.5,0.66
-6.60072,-53.58214,2023-08-13,17:47,367.0,299.92,22.97,90,0.5,0.66
-6.46123,-52.78683,2023-08-13,17:47,339.41,296.16,12.73,55,0.57,0.69
-6.46215,-52.79206,2023-08-13,17:47,342.92,294.6,11.71,55,0.57,0.69
-6.54167,-53.2445,2023-08-13,17:47,340.06,296.34,8.41,55,0.53,0.67
-8.50337,-54.64182,2023-08-13,17:47,337.83,294.19,7.88,55,0.4,0.6
-8.50403,-54.6456,2023-08-13,17:47,343.53,296.71,5.77,55,0.39,0.6
-8.50467,-54.64923,2023-08-13,17:47,341.23,295.86,5.77,55,0.39,0.6
-8.50531,-54.65284,2023-08-13,17:47,339.9,293.18,5.94,55,0.39,0.6
-8.50595,-54.65649,2023-08-13,17:47,338.59,290.49,5.94,55,0.39,0.6
-8.50659,-54.66015,2023-08-13,17:47,337.76,290.48,7.84,55,0.39,0.6
-8.50724,-54.66382,2023-08-13,17:47,345.0,294.19,7.84,55,0.39,0.6
-8.50788,-54.66749,2023-08-13,17:47,342.94,292.43,6.96,55,0.39,0.6
-8.50853,-54.67116,2023-08-13,17:47,342.26,292.22,6.96,55,0.39,0.6
-8.50918,-54.67482,2023-08-13,17:47,346.65,293.82,7.22,55,0.39,0.6
-8.50982,-54.6785,2023-08-13,17:47,344.81,289.67,7.22,55,0.39,0.6
-12.90872,-56.95009,2023-08-13,17:47,346.28,300.84,6.45,55,0.47,0.47
-8.49297,-54.64744,2023-08-13,17:47,335.63,290.57,6.95,55,0.39,0.6
-11.66002,-50.39238,2023-08-13,17:47,327.52,298.46,3.0,15,0.66,0.73
-11.87487,-51.67552,2023-08-13,17:47,327.08,273.04,5.73,55,0.54,0.68
-8.49557,-54.66212,2023-08-13,17:47,337.92,289.91,7.69,55,0.39,0.6
-8.49621,-54.66576,2023-08-13,17:47,340.81,291.71,7.69,55,0.39,0.6
-11.87588,-51.68061,2023-08-13,17:47,349.02,272.86,5.73,55,0.54,0.68
-11.86964,-51.68198,2023-08-13,17:47,339.98,271.97,9.04,55,0.54,0.68
-8.4988,-54.68042,2023-08-13,17:47,356.92,295.78,130.7,55,0.39,0.6
-14.62122,-72.39433,2023-08-13,17:47,335.69,298.26,2.03,55,0.37,0.58
-8.50074,-54.69141,2023-08-13,17:47,356.63,282.45,30.08,55,0.39,0.59
-11.87366,-55.4448,2023-08-13,17:47,343.23,309.76,76.93,55,0.61,0.53
-8.50139,-54.69508,2023-08-13,17:47,344.12,276.89,30.08,55,0.39,0.59
-11.87471,-55.45041,2023-08-13,17:47,301.46,309.92,76.93,15,0.61,0.53
-8.50204,-54.69875,2023-08-13,17:47,333.34,271.8,9.31,55,0.39,0.59
-11.22952,-59.2393,2023-08-13,17:47,333.0,294.37,10.85,55,0.54,0.42
-8.52843,-54.84821,2023-08-13,17:47,356.47,265.29,7.19,55,0.38,0.59
-8.53157,-54.86604,2023-08-13,17:47,347.3,267.03,5.58,55,0.38,0.59
-8.5001,-54.68774,2023-08-13,17:47,357.26,286.01,137.06,15,0.39,0.59
-8.49134,-54.67039,2023-08-13,17:47,367.0,290.88,25.82,90,0.39,0.6
-8.492,-54.67407,2023-08-13,17:47,367.0,290.96,25.82,90,0.39,0.6
-8.49265,-54.67776,2023-08-13,17:47,367.0,296.56,130.7,90,0.39,0.6
-8.49069,-54.66671,2023-08-13,17:47,337.15,287.71,7.69,55,0.39,0.6
-8.49523,-54.69234,2023-08-13,17:47,346.3,291.19,30.08,55,0.39,0.59
-8.49652,-54.69959,2023-08-13,17:47,339.53,273.17,9.31,55,0.39,0.59
-8.4933,-54.68143,2023-08-13,17:47,208.0,323.57,130.7,15,0.39,0.6
-8.49395,-54.68508,2023-08-13,17:47,367.0,346.18,137.06,15,0.39,0.6
-8.49459,-54.68871,2023-08-13,17:47,208.0,315.45,137.06,15,0.39,0.59
-8.49587,-54.69596,2023-08-13,17:47,357.96,280.87,30.08,15,0.39,0.59
-8.4865,-54.67511,2023-08-13,17:47,337.7,286.98,14.65,55,0.39,0.6
-8.48715,-54.67881,2023-08-13,17:47,356.85,287.58,56.21,55,0.39,0.6
-8.48845,-54.6861,2023-08-13,17:47,346.22,290.38,150.49,55,0.39,0.6
-8.49036,-54.69687,2023-08-13,17:47,353.84,283.94,107.96,55,0.39,0.59
-8.491,-54.70048,2023-08-13,17:47,331.51,280.71,7.77,55,0.39,0.59
-8.4878,-54.68247,2023-08-13,17:47,357.04,288.04,56.21,15,0.39,0.6
-8.48909,-54.6897,2023-08-13,17:47,208.0,298.79,150.49,15,0.39,0.59
